created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon May 15 01:03:02 +0000 2023;1657914453009268736;"@KompasTV Ide standar ini dapat berlawanan dengan kualitas hidup, yang memperhitungkan tidak hanya standar hidup material, tetapi juga faktor subyektif lainnya yang menyumbang bagi kehidupan seseorang, seperti hiburan, keamanan, sumber budaya, kehidupan sosial, kesehatan mental, dll.";0;0;0;0;in;1676051365;1657682302443585537;coffein_addict;https://twitter.com/coffein_addict/status/1657914453009268736
Sat May 13 19:10:51 +0000 2023;1657463434592800768;"Bulan Kesadaran Kesehatan Mental https://t.co/CWSVGOJc1S";0;1;0;1;in;71546270;1657463434592800768;azharazwar;https://twitter.com/azharazwar/status/1657463434592800768
Sat May 13 11:04:13 +0000 2023;1657340968612556801;"Kek nya move dari dunia kesehatan better buat mental kali ya";0;0;0;0;in;1621382832080977920;1657340968612556801;onlyedanga;https://twitter.com/onlyedanga/status/1657340968612556801
Wed May 10 06:30:03 +0000 2023;1656184809344086016;"The New York Times menyatakan bahwa journaling merupakan salah satu metode SELF CARE yang efektif dan tanpa mengeluarkan biaya apapun. Baca selengkapnya yuk 👇🤓💕  https://t.co/mkI8nUAZEW  #inspirasimamasehatbahagia #manfaatmenulisjurnal #jurnal #manfaatmenulis #kesehatanmental https://t.co/TIWSyaY1sT";0;0;0;1;in;1557525723153575937;1656184809344086016;MamSehatBahagia;https://twitter.com/MamSehatBahagia/status/1656184809344086016
Tue May 09 15:11:24 +0000 2023;1655953621245399040;"tidak memaksakan diri untuk lanjut lagi. soalnya kesehatan mental itu perlu";0;0;0;0;in;3266669125;1655953621245399040;indo_mieenak;https://twitter.com/indo_mieenak/status/1655953621245399040
Mon May 08 11:39:13 +0000 2023;1655537837855637504;"Setelah ngempet nnton dr romantic 3, terbitlah ngempet All that we loved jg. Demi kesehatan mental yg ngga sabar nunggu eps selanjutnya😂";0;1;0;0;in;117645973;1655537837855637504;annisarhmdni;https://twitter.com/annisarhmdni/status/1655537837855637504
Sun May 07 12:00:44 +0000 2023;1655180864802934784;"Padahal cuman KATA-KATA. Tapi kok semenyakitkan ini.  Nguji mental dengan berkedok SAYANG harusnya tidak seMENYAKITKAN ini.  That's why ngehidden orang2 yang bikin hati lu Sakit itu penting demi kesehatan mental diri sendiri. :)";0;0;0;0;in;1563925304229625856;1655180864802934784;ateh_putri;https://twitter.com/ateh_putri/status/1655180864802934784
Sun May 07 03:17:03 +0000 2023;1655049076126388224;"Olahraga Yoga Bisa Menjaga Kesehatan Mental Juga: Olahraga yoga belakangan ini telah menjadi kegiatan yang populer untuk menjaga kesehatan tubuh dengan meningkatkan kekuatan, meningkatkan keseimbangan, dan… #beritabaik #indonesiapositif #jurnalismepositif https://t.co/3oS6gWpq0c";0;0;0;0;in;1052798082419580928;1655049076126388224;timescoid;https://twitter.com/timescoid/status/1655049076126388224
Sat May 06 10:23:02 +0000 2023;1654793889465901057;"Nice. Kalau kata temen gua, "Lu kerja keras tiap hari kalo ujung-ujungnya sakit buat apa?" Bukannya surplus malah minus. Pada akhirnya kesehatan badan dan mental lebih penting yorobun.";0;0;0;0;in;374446612;1654793889465901057;todayis_shandy;https://twitter.com/todayis_shandy/status/1654793889465901057
Wed May 03 08:31:37 +0000 2023;1653678686242209792;"@celixalexandra war tiket coldplay = berharap sm sesuatu yg sangatsangat tidak pasti. jd yodahlah demi kesehatan mental kudu samlekum bhay";0;1;0;82;in;112076077;1653584449257259009;hmmmapaaayaaaa;https://twitter.com/hmmmapaaayaaaa/status/1653678686242209792
Wed May 03 00:22:50 +0000 2023;1653555681407168512;"yg reply org2 yg ga paham kesehatan mental. km kira org yg selfharm mau dia kaya gt? ya engga.";0;1;0;3;in;1274914269646032897;1653555681407168512;ccamxc;https://twitter.com/ccamxc/status/1653555681407168512
Tue May 02 11:52:11 +0000 2023;1653366773666959360;"Kamu tahu? Kesehatan mental dan fisikku jauh lebih penting dibandingkan dengan apapun. Semuanya telah usai. Sekarang, kembalilah hidup dengan baik, karna aku pun juga demikian.";0;0;0;0;in;1345792164;1653366771448164352;anisalizaaa;https://twitter.com/anisalizaaa/status/1653366773666959360
Tue May 02 04:39:16 +0000 2023;1653257825437761536;"kita berhak nge cut off orang di hidup kita,demi kesehatan mental";0;0;0;1;in;1601383709533343746;1653257825437761536;trndh_lstrj;https://twitter.com/trndh_lstrj/status/1653257825437761536
Tue May 02 03:29:44 +0000 2023;1653240328152031233;"Demi Menjaga Kesehatan Mental, Lakukan Kebiasaan Baik Ini Yuk   #kesehatanmental  #konselingpsikologi #konsultasipsikologi https://t.co/oQ5BjzthqF";0;0;0;0;in;1283724287971483649;1653240328152031233;TerapiPsikologi;https://twitter.com/TerapiPsikologi/status/1653240328152031233
Sun Apr 30 22:47:44 +0000 2023;1652806971798753280;"cuk seri, pekok bgt allegri bangke, untung gak nntn, alhamdulillah kesehatan fisik dan mental terjaga";0;0;0;0;in;104425872;1652806971798753280;babangkres;https://twitter.com/babangkres/status/1652806971798753280
Sat Apr 29 08:13:36 +0000 2023;1652224602448461826;"Kesehatan mental yang paling utama";0;1;0;0;in;1168747340175310853;1652224602448461826;Farid_nugrohoo;https://twitter.com/Farid_nugrohoo/status/1652224602448461826
Fri Apr 28 09:22:14 +0000 2023;1651879484914819073;"Kami menyediakan layanan konseling, psikoterapi, wawancara, cek kesehatan mental, &amp  permohonan narasumber dgn harga terjangkau.  Jika berkenan menggunakan layanan kami, silahkan registrasi di wa. https://t.co/kljwJq896b  #konselingonline #maukonseling #butuhkonseling #konseling https://t.co/83vtoEXUyu";0;0;0;0;in;1246697853163982849;1651879484914819073;berdayaofficial;https://twitter.com/berdayaofficial/status/1651879484914819073
Thu Apr 27 23:35:30 +0000 2023;1651731831291777024;"Penting demi kesehatan mental.";0;0;0;0;in;159006745;1651731831291777024;Gilang231293;https://twitter.com/Gilang231293/status/1651731831291777024
Wed Apr 26 23:48:52 +0000 2023;1651372806813396992;"Ada saat di mana saya lebih baik tidak membuka Twitter sepanjang hari, untuk menjaga kesehatan mental saya. Salah satunya adalah ketika Arsenal (kembali) kalah di saat-saat seperti ini. Ahahaay";0;0;0;0;in;241398821;1651372806813396992;PakdheSinggih;https://twitter.com/PakdheSinggih/status/1651372806813396992
Tue Apr 25 13:26:28 +0000 2023;1650853784015495171;"manfaat positif Belajar spiritual Diantaranya :  ▶ Memberikan makna hidup. ▶ Meningkatkan rasa syukur. ▶ Membantu mengatasi stres. ▶ Meningkatkan kualitas hubungan sosial. ▶ Meningkatkan kebahagiaan. ▶ Memberikan pandangan yang lebih luas. ▶ Meningkatkan kesehatan mental. https://t.co/oitJxpX6w4";0;0;0;1;in;1638840620725985280;1650853784015495171;SabdoAgung_2019;https://twitter.com/SabdoAgung_2019/status/1650853784015495171
Tue Apr 25 07:43:17 +0000 2023;1650767421106708482;"Menimbang dst Mengingat dst Merekomendasikan dg sangat agar BRIN melakukan asesmen kesehatan mental para peneliti baik di lingkungan BRIN maupun Perguruan Tinggi.   Misaleee...";0;0;0;1;in;373230572;1650767421106708482;maulin_n;https://twitter.com/maulin_n/status/1650767421106708482
Fri Apr 21 14:00:16 +0000 2023;1649412739603787782;"10 Tips untuk Menjaga Kesehatan Mental dan Fisik Anda di Tengah Kehidupan yang Sibuk https://t.co/GNvEUHIWGN";0;0;0;0;in;469265937;1649412739603787782;wartapesona;https://twitter.com/wartapesona/status/1649412739603787782
Thu Apr 20 13:07:49 +0000 2023;1649037152863535106;"@yo2thok @Tibe121 Memang butuh keikhlasan untuk mengakui selain kesehatan mental...  😆😆😆😆";0;0;0;4;in;52579845;1649012273317568513;agussrimuladi;https://twitter.com/agussrimuladi/status/1649037152863535106
Thu Apr 20 06:36:00 +0000 2023;1648938548761092096;"gw kayaknya harus mute ig seseorang deni kesehatan mental gw yg emosian ini";0;0;0;1;in;1218956702080352256;1648938548761092096;leon10ie;https://twitter.com/leon10ie/status/1648938548761092096
Wed Apr 19 18:09:14 +0000 2023;1648750619396804608;"diumur 24 tahun saya menyadari bahwasanya kesehatan mental itu diatas segalanya, koreksi andai salah🙏";0;0;0;0;in;522247606;1648750619396804608;stevanusdesta;https://twitter.com/stevanusdesta/status/1648750619396804608
Wed Apr 19 16:41:13 +0000 2023;1648728467259916288;"death of kpop idols always shocking me. jonghyun, sulli, goo hara, now moonbin 😭 pls lah anak2 gue bts semoga kesehatan mental kalian selalu baik2 aja, hidup yg panjaang yaaaaaa.";0;0;0;0;in;94970975;1648728467259916288;dhyeraa;https://twitter.com/dhyeraa/status/1648728467259916288
Tue Apr 18 22:49:53 +0000 2023;1648458860305465348;"Pro tip: istirahat dulu nonton celsi, update live score aja. Kesehatan mental itu penting. 😌";0;1;0;0;in;70293976;1648458860305465348;bayuputranto19;https://twitter.com/bayuputranto19/status/1648458860305465348
Tue Apr 18 18:42:06 +0000 2023;1648396500232462337;"Seberapa penting punya kamar sendiri buat kesehatan mental?";0;0;0;0;in;1693716565;1648396500232462337;Qdini_safitri;https://twitter.com/Qdini_safitri/status/1648396500232462337
Mon Apr 17 04:48:40 +0000 2023;1647824375666839552;"@siiemak mungkin coach aji punya pendekatan seperti itu ya “mungkin”. padahal era sekarang udah banyak yang concern mengenai kesehatan mental, empsi control dll. tapi sayang sekali klub sebesar @persebayaupdate meremehkan hal tsb";0;1;0;0;in;323081289;1647683893288665088;heykafeeer;https://twitter.com/heykafeeer/status/1647824375666839552
Sun Apr 16 14:09:07 +0000 2023;1647603029418598400;"Saat ini hanya butuh kesehatan mental, gak mau jadi orang gaenakan";0;0;0;0;in;1642180479154790404;1647603029418598400;Me_Dedemaria;https://twitter.com/Me_Dedemaria/status/1647603029418598400
Sat Apr 15 05:32:44 +0000 2023;1647110689000128513;"@Midjan_La_2 Tugas di dinas kesehatan ,tapi terlihat dari wajah ibu tsb tidak sehat secara fisik dan mental.";0;2;0;0;in;1442085974733819912;1647087946389131264;man22yk;https://twitter.com/man22yk/status/1647110689000128513
Thu Apr 13 07:36:13 +0000 2023;1646416988644970496;"Demi kesehatan mental";0;0;0;0;in;1630584833746542592;1646416988644970496;wideeeaa;https://twitter.com/wideeeaa/status/1646416988644970496
Wed Apr 12 04:44:41 +0000 2023;1646011433178791936;"Anxiety adalah gangguan kesehatan mental yang ditandai dengan perasaan khawatir, cemas, dan takut berlebihan mengakibatkan aktivitas keseharian menjadi terganggu. Contoh gangguan kecemasan meliputi serangan panik, gangguan obsesif-kompulsif, dan gangguan stres pascatrauma.";0;0;0;1;in;1555303088;1646011430054014978;hanaftrni;https://twitter.com/hanaftrni/status/1646011433178791936
Wed Apr 12 02:18:33 +0000 2023;1645974657210925057;"Tips Hidup Bahagia https://t.co/xWJcvXa1oC  #konselingpsikologi  #bahagia  #kesehatanmental";0;0;0;0;in;1283724287971483649;1645974657210925057;TerapiPsikologi;https://twitter.com/TerapiPsikologi/status/1645974657210925057
Tue Apr 11 12:16:29 +0000 2023;1645762742891184129;"vs Bayern mental check ✅  Yuk spill kondisi mental dan kesehatan kalian menjelang match vs Bayern  Barangkali ada yang nervous ampe batal puasa tadi";0;7;0;6;in;530972214;1645762742891184129;PantauManCity;https://twitter.com/PantauManCity/status/1645762742891184129
Tue Apr 11 06:14:41 +0000 2023;1645671695037116416;"@tanyakanrl Kesehatan mental kesehatan mental sego kucing";0;0;0;0;in;146888340;1645649123360800770;tettanara;https://twitter.com/tettanara/status/1645671695037116416
Thu Apr 06 12:02:28 +0000 2023;1643947275373400065;"Pelaksanaan Shalat Jumat di MAJT Jum'at Pon 16 Ramadan 1444 H 07 April 2023 M Khotib: Drs. KH. M. Ahyani, https://t.co/VP9sVXySoO. Imam: KH. Ulil Abshor,AH. Bilal: Ust. HM. Rohani MC: Ust. Hasanudin Khutbah bertema "I'TIKAF SEBAGAI SARANA PENINGKATAN KESEHATAN MENTAL&amp KEBAHAGIAAN" https://t.co/dAmoaJkCLZ";0;0;1;0;in;2598845041;1643947275373400065;radiodais1;https://twitter.com/radiodais1/status/1643947275373400065
Wed Apr 05 12:19:06 +0000 2023;1643589075050577920;"“bukan kapasitasmu memikirkan hal hal diluar kendalimu” ayo, tetap jaga kesehatan mental❤️‍🩹";0;0;0;3;in;3251510318;1643589075050577920;karinmee_;https://twitter.com/karinmee_/status/1643589075050577920
Wed Apr 05 03:45:08 +0000 2023;1643459729644195840;"Cara Bersikap Bodo Amat &amp  Manfaatnya Untuk Kesehatan Mental  https://t.co/AMUXnMHpRf  #kesehatanmental  #psikologi";0;0;0;0;in;1283724287971483649;1643459729644195840;TerapiPsikologi;https://twitter.com/TerapiPsikologi/status/1643459729644195840
Wed Apr 05 01:42:02 +0000 2023;1643428749667622912;"Puasa memang banyak manfaatnya lho, salah satunya baik untuk kesehatan mental. Makin happy juga karena selama puasa ini beraktivitas digital ditemanin IndiHome. #RamahCariBerkah #AktivitasRamahCariBerkah #RamadanBersamaIndiHome https://t.co/ZaWuV9E1NV";0;0;0;0;in;1150586055864672256;1643428749667622912;albert_murahu;https://twitter.com/albert_murahu/status/1643428749667622912
Tue Apr 04 01:27:25 +0000 2023;1643062686505385985;"Cut off/ menyudahi hubungan lagi dengan orang lain bukan berarti kita jahat kok. Hal tersebut malah dalam hal-hal tertentu baik untuk kesehatan mental kita. Jadi gak semua orang harus kamu baik²in kok, ada saatnya menghindari orang yang perlu dihindari harus dilakukan😉";0;0;0;3;in;1619926367906459650;1643062686505385985;auwsomediraa;https://twitter.com/auwsomediraa/status/1643062686505385985
Mon Apr 03 15:53:53 +0000 2023;1642918349687627777;"menghindari reuni/ bukber biar kesehatan mental tetap aman 😌";0;0;0;0;in;502530155;1642918349687627777;iklisia;https://twitter.com/iklisia/status/1642918349687627777
Mon Apr 03 10:40:49 +0000 2023;1642839564426543105;"Kesehatan mental vs kerjaan. Aku udah burnout parah ga sanggup kerja lagi rasanya, tp di satu sisi kalo resign nanti penghasilan bulanan ga ada kalo ga kerja. 🥲 Notaris sih tetep tp kan klien notaris ga selalu ada fix tiap bulan. huhuhu confused";0;0;0;0;in;94970975;1642839564426543105;dhyeraa;https://twitter.com/dhyeraa/status/1642839564426543105
Sun Apr 02 22:56:25 +0000 2023;1642662297964523520;"@SilvianiErni @sosmedkeras Wkwkw iya bener, kesehatan mental no 1 😂";0;0;0;0;in;1575048394522824705;1642119586702319617;fbym_a;https://twitter.com/fbym_a/status/1642662297964523520
Sun Apr 02 12:17:21 +0000 2023;1642501471521624065;"@7abrik @reshadeco @azrulrendra @bang_adiet Udah pindah aja om. Kesehatan mental itu penting soalnya 🤣";0;0;1;0;in;231368466;1642436719911014400;muktitrio_;https://twitter.com/muktitrio_/status/1642501471521624065
Sun Apr 02 03:33:48 +0000 2023;1642369715950747648;"Diskusi Menjelang Berbuka Puasa bersama Perkumpulan Pengembangan Pesantren dan Masyarakat tentang Kesehatan Mental dan Pencegahan Bunuh Diri.   #MentalHealthAwareness  #cegahbunuhdiri https://t.co/VRqdYy2z2T";0;0;2;2;in;88649923;1642369715950747648;cakfu;https://twitter.com/cakfu/status/1642369715950747648
Sat Apr 01 12:21:55 +0000 2023;1642140230638800897;"Banyak yg "denial", mengatakan kalau FIFA batalin IDN jd tuan rumah pildun U-20 bukan gara2 Israel. Padahal kalau tim Israel jadi main di sini, mereka bakal berisik minta ampun, ikut demo, minimal spam di WAG dah. Bukti, agama tidak jamin kesehatan mental 😁.  #iseng";0;0;0;0;in;330078592;1642140230638800897;masyud_saja;https://twitter.com/masyud_saja/status/1642140230638800897
Sat Apr 01 09:13:36 +0000 2023;1642092841978695681;"Puasa Bantu Jaga Kesehatan Mental, Inilah Penjelasannya: Korelasi puasa ramadan dan kesehatan mental tentunya menjadi satu kesatuan yang tidak bisa dipisahkan. ... ... https://t.co/4RFLkjJqDf #1abadNU #beritabaik #ketahananinformasi";0;0;0;0;in;1052798082419580928;1642092841978695681;timescoid;https://twitter.com/timescoid/status/1642092841978695681
Sat Apr 01 08:44:36 +0000 2023;1642085541977128960;"Perintah Bersabar dan Manfaatnya bagi Kesehatan Mental @nu_online @muhammadiyah @TV9NUsantara @TVMuhammadiyah @info_persis  #ramadhan2023  #RamadanKareem  #RamadhanDay10   Baca selengkapnya : https://t.co/hz4L43ptye";0;1;0;5;in;918988151925850112;1642085541977128960;MUIPusat;https://twitter.com/MUIPusat/status/1642085541977128960
Sat Apr 01 07:58:06 +0000 2023;1642073838828818434;"Ngeblock orang orang cuma buat kesehatan mental, sederhana sekali hidupku.";0;0;0;1;in;315242318;1642073838828818434;bryllyans;https://twitter.com/bryllyans/status/1642073838828818434
Fri Mar 31 07:22:10 +0000 2023;1641702409796993032;"Manfaat Berpuasa Untuk Kesehatan Mental  https://t.co/LKQiNnhRxO";0;0;0;0;in;1283724287971483649;1641702409796993032;TerapiPsikologi;https://twitter.com/TerapiPsikologi/status/1641702409796993032
Thu Mar 30 16:01:20 +0000 2023;1641470672399642624;"Ini unit bahaya banget buat kesehatan mental 😂";0;0;0;0;in;61541823;1641470672399642624;deewpd;https://twitter.com/deewpd/status/1641470672399642624
Thu Mar 30 01:38:03 +0000 2023;1641253420307808257;"Bila keranjingan teror kesehatan mental di Indonesia dan aman  terima gaji pas pasan jadilah  DC pinjol   #pinjol  #galbay  #galbaypinjol  #ekonomikerakyatan  #ojk  #rakyatjagarakyat  #rakyatkecil";1;1;0;1;in;1372784843218554884;1641253420307808257;katapodcast1;https://twitter.com/katapodcast1/status/1641253420307808257
Wed Mar 29 11:00:57 +0000 2023;1641032692820000768;"Karena, sekarang aku baru tau ternyata kesehatan mental itu sangat penting.  Kalau emang butuh pertolongan ya ga usah gengsi, orang gak akan judge mental.  Kecuali dirimu merasa sudah senior tapi ternyata aslinya junior.  Hargai orang lain kalau mau di hargai mah. Makhluk hidup";0;0;0;0;in;1115984459159838721;1641030913948516353;arnirefina;https://twitter.com/arnirefina/status/1641032692820000768
Wed Mar 29 00:58:12 +0000 2023;1640881007699320835;"@collegemenfess Mending nolak nder demi kesehatan mental";0;0;0;0;in;1415682640372387842;1640880415853674496;LUULAAAH;https://twitter.com/LUULAAAH/status/1640881007699320835
Mon Mar 27 05:56:48 +0000 2023;1640231376871112704;"“Mencintai seseorang seperti memiliki penyakit mental yang tidak ditanggung oleh asuransi kesehatan.”  Cuihhhh….";0;1;0;3;in;1254366895546851328;1640231376871112704;alfatahharimba;https://twitter.com/alfatahharimba/status/1640231376871112704
Mon Mar 27 04:04:43 +0000 2023;1640203168981323776;"Yg kuat di kota org. Kalo ga kuat dan milih berenti demi kesehatan mental bisa balik kerumah.";0;0;0;1;in;423833051;1640203168981323776;avitasarii;https://twitter.com/avitasarii/status/1640203168981323776
Sun Mar 26 11:11:30 +0000 2023;1639948182951182338;"@GagaBhakti Kesehatan mental urang lebih penting dari pada maen game nu nyieun emosi wae 🙏🏻🤣";0;0;0;0;in;341965931;1639945826792538112;Pelukjauhh;https://twitter.com/Pelukjauhh/status/1639948182951182338
Sat Mar 25 23:41:06 +0000 2023;1639774438458822657;"lagu galau tuh emg enak tp kurang bagus ternyata buat kesehatan mental. jd dengerinnya pas lewat2 di fyp ajalah ya";0;0;0;0;in;123808679;1639774438458822657;linggapangarib;https://twitter.com/linggapangarib/status/1639774438458822657
Sat Mar 25 06:46:41 +0000 2023;1639519153299279873;"Pria manipulatif slalu berusaha memanipulasi situasi atw kondisi utk mengendalikan pikiran, perasaan, &amp  perilaku orang lain.Umumnya, tindakan manipulasi dilakukan melalui kata2 &amp  perbuatan. Jika terus dilakukan, tindakan manipulatif ini dpt berdampak buruk bagi kesehatan mental.";0;0;0;0;in;939035977233793024;1639519153299279873;meisidiva1;https://twitter.com/meisidiva1/status/1639519153299279873
Sat Mar 25 03:46:34 +0000 2023;1639473823123910656;"...Menuju pendakian ke-89 (kampung halaman ibu) + 90 (kamhal ayah).  10thn lalu gw usir ayah demi kesehatan mental ibu.  So, ini agak emosional mendaki kamhal ibu+ayah secara urut sbg bentuk "penghormatan".  Dan kedua gunung tsb sama2 gunung api... (``,)  *foto pendakian ke-87* https://t.co/BsHZhYZgPj";2;9;10;126;in;1242374351078354944;1639473823123910656;kafiradikalis;https://twitter.com/kafiradikalis/status/1639473823123910656
Thu Mar 23 07:22:17 +0000 2023;1638803335276040192;"Cut off akun orang² yg negative vibes-nya demi menjaga kesehatan mental";0;0;0;1;in;1171354052023599107;1638803335276040192;Buaya____;https://twitter.com/Buaya____/status/1638803335276040192
Thu Mar 23 00:55:46 +0000 2023;1638706066291830785;"Daripada kau pusing mikiri awak kan..yah tingglin aja.kesehatan mental mu lebih baik dari pada apapun";0;0;0;0;in;2551767620;1638706066291830785;TornandoDandi;https://twitter.com/TornandoDandi/status/1638706066291830785
Wed Mar 22 13:44:17 +0000 2023;1638537082720354305;"@peaceminusmind Lewat aplikasi daring.   Nama sengaja tidak disebutkan demi kesehatan mental. Hahaha";0;3;0;30;in;52301352;1638519347948978178;missHOTRODqueen;https://twitter.com/missHOTRODqueen/status/1638537082720354305
Tue Mar 21 04:47:59 +0000 2023;1638039730385473537;"Gak semua orang bisa menghadapi semuanya sendirian ketika mereka sudah menemukan seseorang yang paham betul dengan kondisi baik kesehatan, mental dan psikis.";0;0;0;0;in;1183419323479547904;1638039730385473537;imammu3126;https://twitter.com/imammu3126/status/1638039730385473537
Mon Mar 20 10:34:02 +0000 2023;1637764429482983424;"Pakar #UGM Jelaskan Manfaat Puasa Bagi Kesehatan Fisik dan Mental https://t.co/DsJdyhfi3o https://t.co/1DC4p6sV9V";1;1;0;6;in;151261945;1637764429482983424;UGMYogyakarta;https://twitter.com/UGMYogyakarta/status/1637764429482983424
Mon Mar 20 00:32:35 +0000 2023;1637613066195177478;"Meninjau Biaya ke Psikolog Serta Tips Mudah Memelihara dan Merawat Kesehatan Mental https://t.co/VWOQv7GsiC https://t.co/hPQIPrcdeO";0;0;0;0;in;2985319058;1637613066195177478;cermati_ID;https://twitter.com/cermati_ID/status/1637613066195177478
Sun Mar 19 12:02:07 +0000 2023;1637424207616430082;"Selamat malam para pejuang NKRI,moga diberikan kesehatan dan kekuatan kata-kata hari ini " Bagaimana aq  takut akan kemiskinan,kalau aq menjadi hamba Dzat yg maha kaya " Siapkan fisik dan mental esok hari,karena sudah mulai sibuk aktifitas https://t.co/gdUb5dbsf5";0;0;0;1;in;3268571929;1637424207616430082;EndangRukmana16;https://twitter.com/EndangRukmana16/status/1637424207616430082
Sun Mar 19 08:23:21 +0000 2023;1637369152980783105;"@hyujillya @ViantyTJP @Thea_ALodie @zjnnieak @butterbitter2nd @naratara22 @tyasning7 @diaaanps @kikysaputrii Jaga kesehatan mental demgan nyerang orang yg kritik biasnya? Jaga kesehatan mental dengan ngatain orang lain MUNAFIK,TUA,  JANDA, IBLIS, DAJJAL ? Mending ke psikolog yg emang ahli dalam bidang kesehatan mental";0;0;0;0;in;52946208;1636743809601261568;lia_aja;https://twitter.com/lia_aja/status/1637369152980783105
Sun Mar 19 02:28:21 +0000 2023;1637279813634519040;"Aku hanya ingin menjaga kesehatan mental ku agar tetep tenang";0;0;0;2;in;1209187709446549506;1637279813634519040;bid_erilestari;https://twitter.com/bid_erilestari/status/1637279813634519040
Sat Mar 18 13:14:48 +0000 2023;1637080110280089601;"sbnrnya bukan rapuh, hanya saja kesehatan mental itu sangat penting.";0;0;0;0;in;1286182980377956352;1637080110280089601;karinnnsss;https://twitter.com/karinnnsss/status/1637080110280089601
Fri Mar 17 10:48:24 +0000 2023;1636680879572652035;"Lalu apakah arti dari lost interest itu sendiri? Dan apakah lost interest berdampak bagi kesehatan mental. Mari kita sama-sama belajar mengenai lost interest.";0;1;0;0;in;35039875;1636680877328695296;andihoo;https://twitter.com/andihoo/status/1636680879572652035
Thu Mar 16 14:10:39 +0000 2023;1636369389669978114;"tp anehnya tu kadang sehat lg, bs sayang bgtt lg, bs kangen lg, bs memaafkan segala kesalahan dan kasi kesempatan lg hingga pd akhirnya gini lg bahkan jd lebih parah lebih rusak kan kepercayaannya? apa sy hrs ke psikolog krna mental dan kesehatan batin sy ini sudah ga bener? 🤣";0;0;0;0;in;1556233841266008065;1636369382434811905;awrindaaa;https://twitter.com/awrindaaa/status/1636369389669978114
Thu Mar 16 11:53:04 +0000 2023;1636334764037902336;"@aipsun Demi kesehatan mental anaknya, pekik orang tua gw Nyebrang tanjung pinang - SG 500k pp, uang saku 500 seharian :)";0;1;0;0;in;84598819;1636271528223608833;mu_afi;https://twitter.com/mu_afi/status/1636334764037902336
Wed Mar 15 02:40:20 +0000 2023;1635833276786147328;"Coba aja Jadi baik boleh Jadi bermanfaat boleh Ingat bahagiakan diri sendiri bisa lebih penting dan utama jaga kesehatan mental keselamatanmu  Terima kasih Cabut https://t.co/mKeLMkMg28";0;0;0;4;in;1428929175621029888;1635833276786147328;langitcurhat131;https://twitter.com/langitcurhat131/status/1635833276786147328
Tue Mar 14 12:54:16 +0000 2023;1635625393725280256;"Mari bergabung bersama kami untuk mendukung gerakan kesadaran dalam upaya menyelamatkan generasi penerus bangsa dari krisis karakter dalam upaya menjaga  kesehatan mental manusia.   Selengkapnya baca di:  https://t.co/jgYnZWb4Ju   #pulihapascapandemi #pancaolah";0;0;0;1;in;1056449833970462721;1635625015172534274;pancaolah;https://twitter.com/pancaolah/status/1635625393725280256
Tue Mar 14 11:19:44 +0000 2023;1635601600772452353;"Dengan kegiatan ini diharapkan taruna dapat melatih dalam pertahanan diri, mental serta stamina dan kesehatan tetap terjaga.  #KKPThrive #EkonomiBiru #SDMKP #BRSDMINFINITY #KKPGOID #MenteriKKP #SaktiWahyuTrenggono #PendidikanKP #BerkembangPesat #TritonArmy";0;0;0;0;in;866807963498840065;1635601459818692608;BPPSDMPKPSORONG;https://twitter.com/BPPSDMPKPSORONG/status/1635601600772452353
Tue Mar 14 06:19:53 +0000 2023;1635526140449419267;"#kesehatanmental #sehat #Oscars #IndonesianIdol #edukasi #pulih #MentalHealthMatters #mentalillness #mentalhealthsupport https://t.co/hQoHGyrVWw";0;0;0;0;qme;47474236;1635526140449419267;reggiepranoto;https://twitter.com/reggiepranoto/status/1635526140449419267
Mon Mar 13 08:47:41 +0000 2023;1635200949605265409;"#MentalHealthMatters #mentalhealthsupport #Oscars #kesehatanmental #survivor #survivor2023 #destinychild https://t.co/YnFWLwplbm";0;0;0;1;qme;47474236;1635200949605265409;reggiepranoto;https://twitter.com/reggiepranoto/status/1635200949605265409
Sun Mar 12 08:44:56 +0000 2023;1634837867418779650;"@convomf MBTI, Zodiak, Weton, Tanggalan China, kesehatan Mental Menghasilkan, masa lalu seseorang, masa sekarang, progress masa depan, pekerjaan, auranya, cara berkomunikasi Test drive aja dulu";0;0;0;0;in;1274003587064946689;1634798929257840640;JinKucingHitam;https://twitter.com/JinKucingHitam/status/1634837867418779650
Sun Mar 12 08:02:59 +0000 2023;1634827310972166144;". Self Love Mental Setiap aktivitas yg bertujuan menjaga kesehatan pikiran dan kesehatan mental kita  Lakukan :  - baca buku - ibadah dan berdoa - meditasi   4. Self love Personal Usaha yg kita lakukan utk menyibukan diri, jadi lebih perfect mengurus penampilan diri";0;1;0;3;in;1428929175621029888;1634825176260149248;langitcurhat131;https://twitter.com/langitcurhat131/status/1634827310972166144
Sat Mar 11 06:22:07 +0000 2023;1634439542253191171;"Cara Menjaga Kesehatan Mental &amp  Mengubah Kebiasaan Buruk Menjadi Lebih Baik  https://t.co/ZKMhKnBabe";0;0;0;0;in;1283724287971483649;1634439542253191171;TerapiPsikologi;https://twitter.com/TerapiPsikologi/status/1634439542253191171
